User_Login,User_Code,Up_To_Semester,Term_ID,Major_ID,Campus,Total_Fail
linhnkph29144,PH29144,2,40,52,ph,6
dungtqph29145,PH29145,2,39,52,ph,0
kienndph29147,PH29147,2,39,50,ph,0
hieundph29149,PH29149,2,40,50,ph,1
longnvph29152,PH29152,2,39,51,ph,0
thanhdvtph29158,PH29158,2,40,50,ph,5
quangnvph29161,PH29161,2,39,52,ph,0
bangdnph29162,PH29162,2,40,51,ph,1
longntph29164,PH29164,2,40,50,ph,6
thanhltph29166,PH29166,2,39,51,ph,0
hoangvxph29169,PH29169,2,40,52,ph,8
phucnxph29170,PH29170,2,39,51,ph,2
truongnvph29176,PH29176,2,39,50,ph,0
huongntqph29180,PH29180,2,40,50,ph,2
dongvtqph29184,PH29184,2,40,52,ph,3
longphph29186,PH29186,2,39,52,ph,1
duytqph29187,PH29187,2,39,50,ph,0
lucnvph29191,PH29191,2,39,51,ph,0
khanhdxph29192,PH29192,2,40,52,ph,5
khailqph29203,PH29203,2,39,51,ph,1
thanhdtph29208,PH29208,2,40,52,ph,1
hoangnhph29211,PH29211,2,39,51,ph,0
thangldph29212,PH29212,2,39,50,ph,4
tuyenbtph29219,PH29219,2,39,50,ph,0
anhntph29220,PH29220,2,39,52,ph,0
dungvtph29221,PH29221,2,39,51,ph,0
phuongldph29233,PH29233,2,40,51,ph,1
tudmph29234,PH29234,2,40,52,ph,1
namvdph29235,PH29235,2,39,50,ph,0
namvvph29237,PH29237,2,39,52,ph,2
ducvdph29240,PH29240,2,40,51,ph,3
chienncph29246,PH29246,2,40,51,ph,1
duongndph29250,PH29250,2,39,50,ph,5
giangdtph29258,PH29258,2,40,50,ph,1
anhdtph29267,PH29267,2,39,50,ph,0
tamdvph29277,PH29277,2,40,50,ph,1
namldph29278,PH29278,2,40,51,ph,2
nguyetttph29280,PH29280,2,40,51,ph,1
thinhlvdph29287,PH29287,2,39,50,ph,1
vuongtvph29288,PH29288,2,39,50,ph,0
huyennttph29290,PH29290,2,39,51,ph,2
anhbtph29304,PH29304,2,39,50,ph,0
tamnmph29306,PH29306,2,40,51,ph,3
binhnhph29308,PH29308,2,39,50,ph,0
longvtph29309,PH29309,2,39,50,ph,0
chinnph29313,PH29313,2,39,50,ph,2
haiphph29314,PH29314,2,39,50,ph,0
duongndbph29319,PH29319,2,40,51,ph,1
thuybvph29320,PH29320,2,39,50,ph,1
truongnxph29325,PH29325,2,39,51,ph,0
khaindph29333,PH29333,2,40,52,ph,5
namdpph29337,PH29337,2,39,50,ph,0
binhmnph29338,PH29338,2,39,52,ph,3
dattdph29345,PH29345,2,39,50,ph,1
nganntph29348,PH29348,2,39,50,ph,0
linhvtph29349,PH29349,2,39,52,ph,0
thanhhqph29353,PH29353,2,40,50,ph,3
tieptnph29364,PH29364,2,39,52,ph,0
thangnmph29366,PH29366,2,40,50,ph,2
hieundph29367,PH29367,2,39,51,ph,0
trunghvph29372,PH29372,2,39,52,ph,0
truongldph29373,PH29373,2,39,52,ph,2
anhktph29380,PH29380,2,39,51,ph,0
duyetptph29382,PH29382,2,40,52,ph,1
tuanpaph29384,PH29384,2,39,52,ph,1
chungcvph29385,PH29385,2,39,51,ph,0
thanhltph29388,PH29388,2,39,52,ph,0
nampnph29389,PH29389,2,39,50,ph,0
quangdvmph29399,PH29399,2,40,50,ph,5
hoangchph29401,PH29401,2,39,50,ph,0
nhuonghvph29406,PH29406,2,39,51,ph,4
minhnhph29412,PH29412,2,39,50,ph,1
khanhlbph29415,PH29415,2,40,52,ph,4
thanhbcph29419,PH29419,2,39,52,ph,0
hungdvph29421,PH29421,2,39,50,ph,0
havnph29444,PH29444,2,39,50,ph,0
hiepntph29450,PH29450,2,39,50,ph,0
huynqph29451,PH29451,2,39,51,ph,0
phibnph29465,PH29465,2,39,52,ph,0
tungltph29467,PH29467,2,39,50,ph,1
linhbkph29468,PH29468,2,39,52,ph,0
duongtxph29469,PH29469,2,40,52,ph,2
quanpnph29471,PH29471,2,39,51,ph,0
tamncph29472,PH29472,2,39,50,ph,0
datmtph29475,PH29475,2,39,50,ph,0
duynaph29477,PH29477,2,40,50,ph,5
vuongldph29479,PH29479,2,40,52,ph,2
chinhnvph29486,PH29486,2,39,50,ph,0
thaoptnph29491,PH29491,2,39,52,ph,0
lampdph29496,PH29496,2,40,52,ph,2
sontmph29497,PH29497,2,40,52,ph,2
namthph29498,PH29498,2,39,50,ph,2
thuymtph29502,PH29502,2,39,50,ph,0
binhpvph29510,PH29510,2,39,50,ph,0
anhbtph29512,PH29512,2,39,50,ph,0
tuannmph29513,PH29513,2,39,50,ph,0
haidvph29514,PH29514,2,40,50,ph,1
minhnvph29536,PH29536,2,40,52,ph,3
hieunqph29539,PH29539,2,40,52,ph,3
chiendnph29541,PH29541,2,39,50,ph,1
anhntph29543,PH29543,2,39,50,ph,0
anhntph29544,PH29544,2,39,50,ph,0
truongcbph29545,PH29545,2,39,50,ph,1
sonntph29551,PH29551,2,39,50,ph,2
vietlhph29552,PH29552,2,39,50,ph,0
chinhdtph29556,PH29556,2,39,52,ph,0
hieupvph29564,PH29564,2,39,50,ph,0
quynhnvph29577,PH29577,2,39,52,ph,0
tamldph29582,PH29582,2,40,52,ph,1
manhntph29583,PH29583,2,40,51,ph,1
tuanlvph29591,PH29591,2,39,50,ph,0
phontph29610,PH29610,2,39,50,ph,4
hieunkph29616,PH29616,2,39,51,ph,3
quynhnnph29622,PH29622,2,39,50,ph,1
thangnnph29629,PH29629,2,39,50,ph,1
chungvsph29633,PH29633,2,40,51,ph,2
hieucdph29636,PH29636,2,39,51,ph,0
hoanglvph29637,PH29637,2,39,50,ph,8
hoaptph29645,PH29645,2,40,52,ph,1
datddph29659,PH29659,2,39,52,ph,1
hoangvhph29660,PH29660,2,40,51,ph,1
truongvlph29661,PH29661,2,39,50,ph,1
lucndph29668,PH29668,2,39,51,ph,2
luyenttph29671,PH29671,2,40,51,ph,1
phulbph29682,PH29682,2,39,50,ph,0
duylvph29683,PH29683,2,39,50,ph,0
huynqph29696,PH29696,2,39,50,ph,1
hieutdph29698,PH29698,2,39,50,ph,1
tranglthph29716,PH29716,2,39,52,ph,0
nhamvkph29720,PH29720,2,39,50,ph,0
huynvph29737,PH29737,2,40,52,ph,1
hoangnsph29745,PH29745,2,39,52,ph,0
dangvhhph29746,PH29746,2,39,52,ph,0
nguyenthph29751,PH29751,2,39,50,ph,0
duynhph29754,PH29754,2,39,51,ph,4
linhnvph29768,PH29768,2,40,52,ph,2
hungttph29770,PH29770,2,39,51,ph,3
ducdvph29772,PH29772,2,39,50,ph,0
vinhnqph29776,PH29776,2,39,51,ph,2
bichltnph29778,PH29778,2,39,51,ph,1
tuannaph29788,PH29788,2,39,50,ph,0
thangndph29794,PH29794,2,40,50,ph,3
longnthph29798,PH29798,2,39,51,ph,3
hoanvvph29803,PH29803,2,40,50,ph,4
donltqph29825,PH29825,2,39,51,ph,0
minhnqph29843,PH29843,2,40,52,ph,5
hiepnvph29858,PH29858,2,40,50,ph,0
khailnph29864,PH29864,2,40,51,ph,0
longdvph29867,PH29867,2,40,52,ph,0
truongnxph29874,PH29874,2,40,50,ph,0
congnkph29875,PH29875,2,50,30,ph,1
nhatnhph29877,PH29877,2,40,51,ph,0
locnpph29878,PH29878,2,40,50,ph,0
quanglmph29882,PH29882,2,40,52,ph,0
ductvph29888,PH29888,2,40,52,ph,0
anhlthph29890,PH29890,2,40,52,ph,0
sonnnph29892,PH29892,2,40,50,ph,2
hiendtph29893,PH29893,2,50,33,ph,1
quanlhph29896,PH29896,2,40,50,ph,0
tungdmph29900,PH29900,2,40,52,ph,1
namlhph29904,PH29904,2,40,52,ph,8
thanhmdph29909,PH29909,2,50,30,ph,1
lamctph29915,PH29915,2,40,50,ph,0
toitqph29916,PH29916,2,40,50,ph,0
chungnxph29917,PH29917,2,40,50,ph,0
bangptph29918,PH29918,2,50,33,ph,1
vuttph29926,PH29926,2,40,52,ph,0
phongnqph29928,PH29928,2,40,52,ph,0
huyvqph29932,PH29932,2,40,51,ph,1
quanpmph29941,PH29941,2,40,52,ph,1
thangtmph29942,PH29942,2,50,33,ph,1
thanhndph29944,PH29944,2,40,50,ph,1
phuongndph29945,PH29945,2,50,33,ph,1
hungnmph29950,PH29950,2,40,52,ph,3
dungttph29951,PH29951,2,40,50,ph,0
duongphph29952,PH29952,2,40,50,ph,0
annttph29957,PH29957,2,40,52,ph,0
vietndph29972,PH29972,2,40,50,ph,0
minhvhph29994,PH29994,2,40,50,ph,0
halvph29997,PH29997,2,50,29,ph,1
quannkph29999,PH29999,2,40,51,ph,0
sanghvph30000,PH30000,2,40,51,ph,0
binhptph30020,PH30020,2,40,50,ph,0
huynhph30022,PH30022,2,40,51,ph,0
tiennvph30025,PH30025,2,50,28,ph,3
duchmph30030,PH30030,2,40,50,ph,6
thanhctph30044,PH30044,2,50,28,ph,3
tuanpbph30046,PH30046,2,40,52,ph,0
nguyennqph30051,PH30051,2,40,50,ph,5
toannbaph30055,PH30055,2,40,50,ph,0
hainvph30059,PH30059,2,40,50,ph,0
anhntph30060,PH30060,2,40,50,ph,0
dunglvph30063,PH30063,2,40,50,ph,0
hoanhqph30066,PH30066,2,40,51,ph,0
quantvph30070,PH30070,2,50,33,ph,5
quangtnph30071,PH30071,2,40,50,ph,0
ducndph30074,PH30074,2,40,52,ph,2
khanhnvph30076,PH30076,2,40,52,ph,0
mungnxph30077,PH30077,2,40,52,ph,0
tholtph30084,PH30084,2,40,50,ph,0
trungnvph30085,PH30085,2,40,50,ph,0
linhnxph30097,PH30097,2,40,50,ph,3
hungnvph30098,PH30098,2,40,50,ph,0
datdtph30115,PH30115,2,50,33,ph,1
duynaph30119,PH30119,2,50,33,ph,3
anhhdkph30121,PH30121,2,50,33,ph,3
toanbvph30125,PH30125,2,40,52,ph,0
nhatnvph30128,PH30128,2,40,52,ph,0
manhpkph30134,PH30134,2,40,52,ph,0
bangntph30138,PH30138,2,40,50,ph,0
tuanltph30142,PH30142,2,40,50,ph,0
trieubnph30143,PH30143,2,50,33,ph,1
thanghdph30144,PH30144,2,50,33,ph,3
duynvph30146,PH30146,2,40,50,ph,0
quandcph30147,PH30147,2,50,33,ph,3
danglhph30148,PH30148,2,50,33,ph,2
khanhnqph30151,PH30151,2,40,51,ph,0
tucaph30153,PH30153,2,40,52,ph,0
huyndph30159,PH30159,2,50,28,ph,1
thuandvph30160,PH30160,2,50,29,ph,1
cuongnvph30161,PH30161,2,40,50,ph,0
huydqph30165,PH30165,2,50,30,ph,2
khanhpcgph30175,PH30175,2,40,52,ph,0
sonpnph30176,PH30176,2,40,52,ph,0
dungmvph30178,PH30178,2,50,33,ph,5
namdhph30180,PH30180,2,40,52,ph,0
thuynvph30181,PH30181,2,40,51,ph,4
hienttph30200,PH30200,2,40,52,ph,0
tiendhph30203,PH30203,2,40,51,ph,0
baodgph30207,PH30207,2,40,52,ph,0
linhntph30209,PH30209,2,50,33,ph,5
cuongnnph30214,PH30214,2,40,50,ph,12
tinhlvph30219,PH30219,2,50,28,ph,1
tienvvph30221,PH30221,2,50,33,ph,3
minhnvph30231,PH30231,2,40,52,ph,1
ninhncph30236,PH30236,2,40,52,ph,0
cuongdvph30239,PH30239,2,50,33,ph,2
vunlph30245,PH30245,2,50,30,ph,1
phucnkph30253,PH30253,2,40,50,ph,0
hiepcvph30256,PH30256,2,50,33,ph,1
anhnhtph30259,PH30259,2,40,50,ph,0
datnvph30269,PH30269,2,40,51,ph,1
sangttph30270,PH30270,2,40,51,ph,0
anhptph30273,PH30273,2,40,52,ph,0
dangphph30274,PH30274,2,40,50,ph,0
thanhtqph30275,PH30275,2,50,28,ph,2
dungnvph30284,PH30284,2,40,52,ph,0
thangntph30294,PH30294,2,40,52,ph,0
hadqph30297,PH30297,2,50,33,ph,1
hacqph30301,PH30301,2,40,52,ph,0
nghiattph30302,PH30302,2,50,28,ph,5
linhptkph30303,PH30303,2,40,50,ph,0
thanhndph30305,PH30305,2,40,52,ph,0
huypqph30308,PH30308,2,40,52,ph,1
namnhph30310,PH30310,2,40,50,ph,0
tiepdvph30311,PH30311,2,50,30,ph,1
sangthdph30314,PH30314,2,40,52,ph,0
ducnmph30315,PH30315,2,50,33,ph,2
taildph30317,PH30317,2,40,52,ph,0
tungdtph30319,PH30319,2,40,50,ph,0
anvhph30329,PH30329,2,50,33,ph,1
hoangpdph30331,PH30331,2,50,28,ph,3
dieupvph30349,PH30349,2,40,50,ph,0
quynhblph30351,PH30351,2,40,52,ph,2
lucdvph30352,PH30352,2,50,28,ph,1
anhcnph30354,PH30354,2,40,50,ph,0
chucnbph30362,PH30362,2,40,50,ph,1
trungudph30368,PH30368,2,50,33,ph,1
trieunvph30369,PH30369,2,40,52,ph,0
tunhph30370,PH30370,2,40,52,ph,0
longpdph30373,PH30373,2,40,51,ph,0
huyndph30375,PH30375,2,50,30,ph,10
truongntph30376,PH30376,2,40,52,ph,0
hungvdph30382,PH30382,2,40,52,ph,3
anhndph30384,PH30384,2,40,50,ph,0
anhdptph30389,PH30389,2,50,28,ph,1
duongndph30391,PH30391,2,40,50,ph,0
toanmtph30393,PH30393,2,40,52,ph,0
ngadxph30395,PH30395,2,40,52,ph,0
thangdmph30398,PH30398,2,40,52,ph,0
dunghtph30405,PH30405,2,50,30,ph,3
phudhph30417,PH30417,2,40,52,ph,0
hoadaph30424,PH30424,2,40,50,ph,0
truongpdph30426,PH30426,2,40,52,ph,0
hientlgph30431,PH30431,2,40,50,ph,0
huynvph30433,PH30433,2,50,33,ph,1
dinhtvph30434,PH30434,2,50,30,ph,1
huyndph30436,PH30436,2,40,52,ph,2
longptph30442,PH30442,2,50,33,ph,1
dainmph30444,PH30444,2,50,33,ph,1
sonbncph30446,PH30446,2,50,28,ph,1
congnpmph30452,PH30452,2,50,33,ph,4
nhinhptph30454,PH30454,2,40,52,ph,0
linhttkph30456,PH30456,2,50,33,ph,1
quanhmph30457,PH30457,2,50,30,ph,1
locttph30460,PH30460,2,40,51,ph,0
tudaph30463,PH30463,2,50,33,ph,3
dungntph30469,PH30469,2,50,33,ph,4
quangpvph30473,PH30473,2,40,52,ph,0
huytqph30475,PH30475,2,40,50,ph,3
anhntph30476,PH30476,2,40,52,ph,0
thanhnvph30477,PH30477,2,40,50,ph,0
mienvtph30480,PH30480,2,50,33,ph,1
quangpmph30486,PH30486,2,40,52,ph,0
tienndph30518,PH30518,2,40,51,ph,0
tiennvph30519,PH30519,2,40,52,ph,0
sonphph30523,PH30523,2,40,50,ph,7
huylvph30524,PH30524,2,40,51,ph,0
anhdnph30546,PH30546,2,40,50,ph,8
tonvcph30552,PH30552,2,40,50,ph,3
dunghqph30553,PH30553,2,40,50,ph,7
kienntph30557,PH30557,2,50,33,ph,3
phuctmph30558,PH30558,2,40,50,ph,5
linhlvph30561,PH30561,2,40,52,ph,0
anhvvph30565,PH30565,2,40,50,ph,0
sonntph30566,PH30566,2,40,51,ph,0
tamnttph30570,PH30570,2,40,50,ph,0
ankvph30574,PH30574,2,50,33,ph,1
duongbvph30579,PH30579,2,40,52,ph,0
bactvph30583,PH30583,2,50,33,ph,2
duocdqph30585,PH30585,2,40,52,ph,1
chieundph30587,PH30587,2,50,30,ph,4
cuongnkph30591,PH30591,2,50,33,ph,4
dongnvph30597,PH30597,2,40,51,ph,0
sangnvph30598,PH30598,2,50,28,ph,2
hoanhtxph30600,PH30600,2,40,52,ph,0
hieupqph30611,PH30611,2,40,50,ph,0
hieuldph30616,PH30616,2,40,50,ph,0
vietntph30628,PH30628,2,40,50,ph,0
anhltph30641,PH30641,2,50,33,ph,2
hungnqph30651,PH30651,2,50,33,ph,4
diepnnph30666,PH30666,2,40,52,ph,0
minhndcph30668,PH30668,2,40,50,ph,0
hieuhxph30670,PH30670,2,40,52,ph,2
hainnph30689,PH30689,2,40,50,ph,0
hunghsph30697,PH30697,2,40,52,ph,0
quantmph30701,PH30701,2,40,52,ph,0
minhbcph30703,PH30703,2,50,30,ph,1
thanhncph30708,PH30708,2,40,51,ph,0
cuongphph30710,PH30710,2,40,51,ph,7
huyenptph30742,PH30742,2,40,50,ph,11
nhavvph30744,PH30744,2,40,50,ph,1
hieubmph30747,PH30747,2,40,50,ph,7
cuonglvph30765,PH30765,2,40,52,ph,0
huylvph30766,PH30766,2,40,52,ph,2
trungvdph30769,PH30769,2,40,50,ph,8
namlhph30772,PH30772,2,50,33,ph,2
vietpdph30773,PH30773,2,50,29,ph,1
diemnvph30789,PH30789,2,50,29,ph,1
tamndph30791,PH30791,2,50,33,ph,1
oanhntkph30795,PH30795,2,40,50,ph,0
phongddph30806,PH30806,2,50,33,ph,4
duypmph30808,PH30808,2,40,52,ph,1
thaidqph30809,PH30809,2,40,52,ph,0
anhntph30810,PH30810,2,40,52,ph,0
tienlmph30811,PH30811,2,50,33,ph,3
daidtph30812,PH30812,2,50,33,ph,6
vanltph30815,PH30815,2,40,64,ph,0
hoangnsph30831,PH30831,2,50,33,ph,2
truongnvph30833,PH30833,2,50,33,ph,2
chiennlph30843,PH30843,2,40,52,ph,0
anhlvph30859,PH30859,2,50,33,ph,3
dungbtph30861,PH30861,2,50,33,ph,0
tienvdph30862,PH30862,2,51,28,ph,1
dangphph30867,PH30867,2,51,33,ph,1
sinhtvph30878,PH30878,2,50,33,ph,0
dunglttph30888,PH30888,2,50,28,ph,0
longthph30891,PH30891,2,50,30,ph,0
loctkph30896,PH30896,2,51,33,ph,2
hieppvph30897,PH30897,2,50,30,ph,0
bachhvph30898,PH30898,2,50,30,ph,0
minhnvph30901,PH30901,2,51,33,ph,3
phuongncph30902,PH30902,2,50,30,ph,0
tientdph30906,PH30906,2,51,29,ph,6
tuhdaph30909,PH30909,2,51,33,ph,2
anhvtph30910,PH30910,2,51,29,ph,1
vinhpvph30917,PH30917,2,51,34,ph,3
minhnhph30918,PH30918,2,51,33,ph,4
anldph30924,PH30924,2,50,33,ph,0
duytnph30928,PH30928,2,50,33,ph,0
khanhpgph30936,PH30936,2,51,30,ph,1
dungnmph30947,PH30947,2,50,33,ph,0
phuongbmph30949,PH30949,2,50,33,ph,0
dungdvph30952,PH30952,2,50,30,ph,2
yenlthph30953,PH30953,2,50,28,ph,0
minhlxph30963,PH30963,2,50,33,ph,0
hoanpqph30965,PH30965,2,50,28,ph,0
hieudtph30970,PH30970,2,51,34,ph,1
minhnptph30982,PH30982,2,50,33,ph,0
ductaph30986,PH30986,2,50,28,ph,0
bienvcph30993,PH30993,2,51,28,ph,3
chatnnph30996,PH30996,2,51,28,ph,3
thanhlvph31000,PH31000,2,50,34,ph,0
hoangdvph31004,PH31004,2,50,33,ph,5
haitvph31005,PH31005,2,50,33,ph,5
duongdtph31016,PH31016,2,51,33,ph,1
truongdtph31019,PH31019,2,50,28,ph,13
hoadtph31026,PH31026,2,50,28,ph,0
manhdvph31032,PH31032,2,51,28,ph,4
ngocptph31037,PH31037,2,51,33,ph,1
cuonglpph31044,PH31044,2,50,33,ph,0
phuhtph31051,PH31051,2,50,33,ph,1
hungvmph31053,PH31053,2,50,33,ph,2
hiepnbph31055,PH31055,2,51,28,ph,1
longngph31056,PH31056,2,50,28,ph,0
doanbvph31058,PH31058,2,50,30,ph,0
dongmvph31061,PH31061,2,50,33,ph,6
hieuntph31062,PH31062,2,51,33,ph,2
hoanldph31063,PH31063,2,50,28,ph,0
dangpqph31064,PH31064,2,50,33,ph,0
hieuptph31069,PH31069,2,50,28,ph,0
quanmhph31074,PH31074,2,50,30,ph,7
dongndph31079,PH31079,2,50,33,ph,0
dangnhph31080,PH31080,2,50,30,ph,0
locndph31083,PH31083,2,50,33,ph,1
lanpttph31084,PH31084,2,50,33,ph,0
canhhdph31085,PH31085,2,50,30,ph,3
thuntlph31086,PH31086,2,50,33,ph,0
hoangtvph31092,PH31092,2,51,29,ph,4
longhpph31101,PH31101,2,50,30,ph,0
chunghlbph31103,PH31103,2,51,28,ph,1
hoangnpph31117,PH31117,2,50,33,ph,0
thangvvph31121,PH31121,2,50,33,ph,0
trangpmph31126,PH31126,2,51,28,ph,1
tuanndph31135,PH31135,2,51,33,ph,1
nguyenlkph31137,PH31137,2,51,28,ph,2
linhvhph31139,PH31139,2,50,33,ph,0
huydxph31140,PH31140,2,50,34,ph,0
thiennvph31142,PH31142,2,50,33,ph,0
thuannvph31143,PH31143,2,50,28,ph,7
thuongndph31145,PH31145,2,50,28,ph,0
giangdtph31146,PH31146,2,51,29,ph,3
nhungnthph31148,PH31148,2,50,33,ph,0
longllph31149,PH31149,2,51,33,ph,7
linhmtph31150,PH31150,2,51,30,ph,1
nhatnvph31152,PH31152,2,51,33,ph,1
phuonghtph31153,PH31153,2,50,33,ph,1
hieunqph31154,PH31154,2,50,28,ph,3
sypvph31155,PH31155,2,50,33,ph,2
anhhvph31156,PH31156,2,50,28,ph,0
hunglcph31157,PH31157,2,50,33,ph,0
minhntph31161,PH31161,2,50,28,ph,7
duynhph31165,PH31165,2,50,33,ph,4
dongnvph31167,PH31167,2,51,33,ph,1
danhhvph31168,PH31168,2,51,33,ph,1
sangpqph31169,PH31169,2,50,30,ph,0
vietlhph31172,PH31172,2,50,33,ph,0
anhbvph31174,PH31174,2,50,33,ph,4
antvph31177,PH31177,2,50,33,ph,0
nguyenntph31180,PH31180,2,51,33,ph,1
luanndph31181,PH31181,2,51,28,ph,2
anhdhph31186,PH31186,2,51,33,ph,4
vietbdph31189,PH31189,2,50,28,ph,0
chinhvtmph31193,PH31193,2,50,33,ph,0
minhncph31195,PH31195,2,51,33,ph,3
tholxph31196,PH31196,2,51,33,ph,2
thienntph31209,PH31209,2,51,30,ph,1
ductmph31224,PH31224,2,50,33,ph,5
longpvtph31227,PH31227,2,50,34,ph,1
tuanpaph31233,PH31233,2,50,33,ph,3
vuongtbph31234,PH31234,2,51,28,ph,4
dongldph31236,PH31236,2,51,33,ph,1
lucdtph31250,PH31250,2,50,30,ph,0
namthph31259,PH31259,2,51,30,ph,1
linhtnph31262,PH31262,2,51,33,ph,5
anhdnph31267,PH31267,2,50,30,ph,0
cuongdqph31268,PH31268,2,50,33,ph,0
manhdvph31284,PH31284,2,50,33,ph,0
huyntph31285,PH31285,2,50,34,ph,0
trungdqph31287,PH31287,2,50,33,ph,0
lambtph31295,PH31295,2,50,34,ph,0
namntph31298,PH31298,2,50,33,ph,0
datnqph31299,PH31299,2,51,33,ph,1
dunglntph31303,PH31303,2,50,33,ph,3
namdhph31308,PH31308,2,50,33,ph,1
khanhnqph31313,PH31313,2,51,28,ph,3
datntph31331,PH31331,2,50,34,ph,0
anhbmph31333,PH31333,2,50,34,ph,0
tungpvph31334,PH31334,2,50,28,ph,0
tiennnph31339,PH31339,2,50,34,ph,0
anhbthph31341,PH31341,2,50,33,ph,0
bacnhph31350,PH31350,2,50,33,ph,0
congdvph31357,PH31357,2,50,28,ph,0
ngantph31360,PH31360,2,50,33,ph,1
tuannaph31362,PH31362,2,51,29,ph,2
tungdvph31364,PH31364,2,51,28,ph,1
quyetdqph31368,PH31368,2,50,33,ph,1
longdbph31371,PH31371,2,51,33,ph,2
vinhdqph31389,PH31389,2,50,28,ph,7
hungtqph31395,PH31395,2,51,33,ph,1
longnhph31406,PH31406,2,51,29,ph,2
kienvtph31409,PH31409,2,51,33,ph,1
tungttph31411,PH31411,2,50,30,ph,0
hieuphph31414,PH31414,2,50,34,ph,0
vudhph31415,PH31415,2,51,33,ph,3
vinhnsph31417,PH31417,2,50,33,ph,0
quyenltph31426,PH31426,2,50,33,ph,2
phongnhph31429,PH31429,2,50,33,ph,0
trungpkph31440,PH31440,2,52,33,ph,5
vuongpaph31455,PH31455,2,55,33,ph,7
caonvph31457,PH31457,2,50,33,ph,0
tuntph31462,PH31462,2,50,33,ph,9
tuanntph31464,PH31464,2,50,30,ph,0
huynqph31466,PH31466,2,51,33,ph,1
khanhdthph31468,PH31468,2,50,28,ph,0
hieupmph31471,PH31471,2,50,33,ph,0
dungdvtph31478,PH31478,2,50,33,ph,0
datmtph31480,PH31480,2,50,33,ph,0
ducnmph31481,PH31481,2,50,33,ph,0
quandhph31485,PH31485,2,50,34,ph,0
tinhnvph31487,PH31487,2,51,33,ph,1
vuonglvph31490,PH31490,2,51,34,ph,1
vietnvph31491,PH31491,2,50,30,ph,0
hoangdhph31492,PH31492,2,50,28,ph,2
chientqph31495,PH31495,2,51,30,ph,1
congttph31496,PH31496,2,51,33,ph,1
hoangnvph31500,PH31500,2,50,33,ph,0
quyntph31502,PH31502,2,50,33,ph,0
thangltph31506,PH31506,2,51,28,ph,4
ducntph31512,PH31512,2,51,30,ph,1
longtqph31519,PH31519,2,51,29,ph,1
manhvdph31528,PH31528,2,50,34,ph,0
huyhtph31532,PH31532,2,51,28,ph,6
trinhpkph31536,PH31536,2,50,30,ph,0
sonngph31538,PH31538,2,50,33,ph,0
thuanpvph31541,PH31541,2,51,28,ph,2
dinhpvph31545,PH31545,2,51,33,ph,2
ngocdtaph31547,PH31547,2,50,28,ph,0
hoangdmph31557,PH31557,2,50,30,ph,10
thanhddph31559,PH31559,2,51,28,ph,5
hoangpdph31561,PH31561,2,50,28,ph,0
namnxph31564,PH31564,2,51,33,ph,3
longlhph31572,PH31572,2,50,33,ph,0
yenthph31575,PH31575,2,51,33,ph,1
thanghtph31577,PH31577,2,50,30,ph,0
thinhlbph31579,PH31579,2,50,33,ph,1
giangtvph31582,PH31582,2,50,28,ph,0
vulvph31594,PH31594,2,51,33,ph,2
luankdph31595,PH31595,2,50,33,ph,1
phongltph31598,PH31598,2,51,33,ph,3
thanhntph31604,PH31604,2,51,33,ph,2
datldph31606,PH31606,2,50,33,ph,3
haildnph31607,PH31607,2,50,33,ph,0
huytcph31610,PH31610,2,51,33,ph,3
datntph31616,PH31616,2,50,28,ph,5
quangvdph31622,PH31622,2,50,28,ph,0
huanhnph31623,PH31623,2,51,30,ph,8
ninhhcnph31628,PH31628,2,50,28,ph,1
thangntph31639,PH31639,2,51,28,ph,1
ngactph31642,PH31642,2,50,28,ph,0
trungnqph31643,PH31643,2,51,33,ph,2
phundph31644,PH31644,2,51,33,ph,1
duongvtph31646,PH31646,2,51,34,ph,11
minhvhph31650,PH31650,2,50,33,ph,2
khiempdph31651,PH31651,2,50,33,ph,0
linhhqph31653,PH31653,2,50,28,ph,0
havhph31654,PH31654,2,50,33,ph,2
tiepnvph31658,PH31658,2,50,34,ph,0
hoangnhph31667,PH31667,2,51,29,ph,1
hanxph31668,PH31668,2,51,33,ph,1
thangnhph31670,PH31670,2,50,33,ph,0
thangldph31672,PH31672,2,50,33,ph,0
andtph31677,PH31677,2,51,30,ph,2
dungntph31678,PH31678,2,50,33,ph,0
anhbtph31681,PH31681,2,50,33,ph,2
toanbkph31686,PH31686,2,51,33,ph,5
hoangnvph31687,PH31687,2,58,33,ph,8
dungndph31693,PH31693,2,50,30,ph,1
thovvph31698,PH31698,2,51,29,ph,1
anhntmph31703,PH31703,2,50,33,ph,0
giangndph31707,PH31707,2,50,33,ph,0
tienbbph31709,PH31709,2,51,28,ph,2
anhnthph31711,PH31711,2,50,33,ph,0
hunglqph31712,PH31712,2,50,28,ph,0
tuannaph31715,PH31715,2,51,34,ph,5
myntph31721,PH31721,2,51,33,ph,3
hieundph31723,PH31723,2,51,33,ph,1
sonvtph31725,PH31725,2,51,28,ph,5
sangddph31730,PH31730,2,50,28,ph,3
khoaddph31731,PH31731,2,50,33,ph,3
tuanpmph31739,PH31739,2,50,28,ph,2
datcvph31745,PH31745,2,50,33,ph,0
manhndph31746,PH31746,2,50,28,ph,1
thuongncph31749,PH31749,2,51,30,ph,2
tainvph31750,PH31750,2,51,30,ph,2
cuongnmph31755,PH31755,2,50,28,ph,0
